Data de apontamento,Horas apontadas,Código do colaborador,Card
2025-07-21,7,JICS,100848
2025-07-22,6,JICS,112707
2025-07-22,1,JICS,108634
2025-07-22,8,JICS,106927
2025-07-22,1,JICS,119847
2025-07-23,2,JICS,107633
2025-07-23,5,JICS,108999
2025-07-23,4,JICS,115080
2025-07-24,5,JICS,112295
2025-07-24,5,JICS,121916
2025-07-25,1,JICS,115669
2025-07-25,1,JICS,124819
2025-07-25,1,JICS,107522
2025-07-26,8,JICS,102751
2025-07-27,3,JICS,124112
2025-07-27,5,JICS,115377
2025-07-27,6,JICS,115805
2025-07-27,1,JICS,108121
2025-07-28,5,JICS,113153
2025-07-29,5,JICS,113616
2025-07-29,5,JICS,101015
2025-07-29,6,JICS,122497
2025-07-29,4,JICS,109231
2025-07-30,5,JICS,102365
2025-07-30,1,JICS,108145
2025-07-30,2,JICS,121677
2025-07-31,8,JICS,100117
2025-07-31,8,JICS,115302
2025-07-31,1,JICS,112332
2025-08-01,7,JICS,111083
2025-08-01,6,JICS,100278
2025-08-01,6,JICS,112415
2025-08-01,3,JICS,117336
2025-08-02,3,JICS,104694
2025-08-02,8,JICS,105624
2025-08-02,3,JICS,120207
2025-08-03,4,JICS,121496
2025-08-03,3,JICS,121803
2025-08-03,6,JICS,108435
2025-08-03,8,JICS,118129
2025-08-04,6,JICS,119673
2025-08-05,2,JICS,122758
2025-08-05,6,JICS,101450
2025-08-06,5,JICS,119081
2025-08-07,8,JICS,124941
2025-08-08,4,JICS,103214
2025-08-08,2,JICS,121607
2025-08-09,2,JICS,103783
2025-08-09,1,JICS,106416
2025-08-10,4,JICS,101688
2025-08-11,5,JICS,117801
2025-08-12,3,JICS,102139
2025-08-12,1,JICS,123998
2025-08-12,7,JICS,104324
2025-08-13,6,JICS,119114
2025-08-14,6,JICS,111878
2025-08-14,8,JICS,103595
2025-08-15,7,JICS,109018
2025-08-15,6,JICS,121924
2025-08-15,2,JICS,120942
2025-08-16,1,JICS,101156
2025-08-17,3,JICS,121191
2025-08-17,7,JICS,111520
2025-08-17,7,JICS,121496
2025-08-18,7,JICS,101225
2025-08-18,4,JICS,122834
2025-08-19,4,JICS,100604
2025-08-19,8,JICS,106256
2025-08-19,1,JICS,106106
2025-08-19,5,JICS,115589
2025-08-20,1,JICS,114988
2025-08-20,3,JICS,121951
2025-08-20,7,JICS,115353
2025-08-21,3,JICS,110223
2025-08-21,1,JICS,120471
2025-08-21,2,JICS,106686
2025-08-21,4,JICS,113812
2025-08-22,1,JICS,122655
2025-08-22,8,JICS,105048
2025-08-22,5,JICS,112912
2025-08-23,6,JICS,111356
2025-08-23,5,JICS,114477
2025-08-23,6,JICS,120605
2025-08-24,6,JICS,104280
2025-08-24,5,JICS,100241
2025-08-24,2,JICS,115731
2025-08-25,3,JICS,116927
2025-08-25,5,JICS,124209
2025-08-25,3,JICS,116779
2025-08-26,7,JICS,103223
2025-08-26,8,JICS,124429
2025-08-27,3,JICS,113039
2025-08-28,1,JICS,119961
2025-08-28,4,JICS,112552
2025-08-28,7,JICS,123015
2025-08-28,3,JICS,103807
2025-08-29,8,JICS,108197
2025-08-30,2,JICS,112542
2025-08-30,3,JICS,108229
2025-08-31,2,JICS,109933
2025-08-31,6,JICS,105890
2025-09-01,4,JICS,102875
2025-09-01,1,JICS,103138
2025-09-02,4,JICS,119257
2025-09-02,2,JICS,115450
2025-09-02,1,JICS,101064
2025-09-03,1,JICS,114033
2025-09-04,3,JICS,108015
2025-09-04,2,JICS,116892
2025-09-04,8,JICS,116338
2025-09-05,1,JICS,116846
2025-09-05,3,JICS,111775
2025-09-05,6,JICS,114333
2025-09-06,6,JICS,110521
2025-09-07,5,JICS,100410
2025-09-07,7,JICS,101297
2025-09-07,2,JICS,122963
2025-09-08,2,JICS,104395
2025-09-08,1,JICS,113310
2025-09-08,3,JICS,106542
2025-09-09,4,JICS,115511
2025-09-09,4,JICS,115042
2025-09-09,4,JICS,110699
2025-09-10,6,JICS,109567
2025-09-10,1,JICS,123052
2025-09-10,8,JICS,100677
2025-09-10,1,JICS,114823
2025-09-11,1,JICS,109137
2025-09-11,7,JICS,107248
2025-09-11,7,JICS,121454
2025-09-11,2,JICS,124189
2025-09-12,3,JICS,115582
2025-09-12,4,JICS,117120
2025-09-13,1,JICS,100661
2025-09-13,5,JICS,123222
2025-09-13,3,JICS,110005
2025-09-13,4,JICS,102777
2025-09-14,3,JICS,102834
2025-09-14,8,JICS,112373
2025-09-15,5,JICS,117647
2025-09-15,1,JICS,107808
2025-09-16,6,JICS,106755
2025-09-17,4,JICS,124114
2025-09-17,1,JICS,105959
2025-09-17,3,JICS,124779
2025-09-18,5,JICS,109905
2025-09-18,2,JICS,109652
2025-09-19,8,JICS,122177
2025-09-19,7,JICS,114621
2025-09-19,3,JICS,102545
2025-09-19,5,JICS,107601
2025-09-20,4,JICS,102150
2025-09-21,6,JICS,116994
2025-09-21,3,JICS,104808
2025-09-21,7,JICS,115388
2025-09-21,1,JICS,116640
2025-09-22,3,JICS,102137
2025-09-22,5,JICS,112482
2025-09-22,4,JICS,103936
2025-09-23,8,JICS,102863
2025-09-23,8,JICS,109619
2025-09-23,8,JICS,105895
2025-09-24,7,JICS,115474
2025-09-25,6,JICS,110783
2025-09-26,8,JICS,117383
2025-09-26,3,JICS,118511
2025-09-27,3,JICS,100916
2025-09-28,2,JICS,114073
2025-09-28,2,JICS,101257
2025-09-28,4,JICS,108342
2025-09-28,3,JICS,120979
2025-09-29,7,JICS,100184
2025-09-29,7,JICS,106215
2025-09-30,3,JICS,122874
2025-09-30,4,JICS,114296
2025-09-30,6,JICS,124445
2025-10-01,5,JICS,103848
2025-10-01,8,JICS,104702
2025-10-01,8,JICS,103392
2025-10-02,5,JICS,103445
2025-10-03,2,JICS,121439
2025-10-03,2,JICS,124101
2025-10-03,8,JICS,103942
2025-10-03,5,JICS,108845
2025-10-04,5,JICS,119411
2025-10-04,7,JICS,104214
2025-10-04,7,JICS,116401
2025-10-04,6,JICS,107404
2025-10-05,2,JICS,103680
2025-10-05,6,JICS,116865
2025-10-05,7,JICS,122941
2025-10-05,8,JICS,120066
2025-10-06,4,JICS,105089
2025-10-06,4,JICS,118537
2025-10-06,7,JICS,119458
2025-10-06,3,JICS,115121
2025-10-07,8,JICS,118819
2025-10-07,2,JICS,118508
2025-10-07,3,JICS,120010
2025-10-08,1,JICS,112136
2025-10-08,8,JICS,118121
2025-10-09,1,JICS,110214
2025-10-10,7,JICS,115758
2025-10-11,2,JICS,104399
2025-10-11,4,JICS,123370
2025-10-11,7,JICS,102197
2025-10-11,6,JICS,124648
2025-10-12,7,JICS,112709
2025-10-13,5,JICS,115544
2025-10-14,5,JICS,123486
2025-10-14,3,JICS,108682
2025-10-15,7,JICS,121678
2025-10-15,7,JICS,109956
2025-10-16,8,JICS,123435
2025-10-16,7,JICS,119063
2025-10-17,7,JICS,120854
2025-10-17,8,JICS,100270
2025-10-18,8,JICS,110485
2025-10-18,5,JICS,124865
2025-10-19,6,JICS,123317
2025-10-20,2,JICS,121126
2025-10-20,8,JICS,115299
2025-10-21,4,JICS,111229
2025-10-22,5,JICS,122725
2025-10-22,4,JICS,116530
2025-10-22,6,JICS,119461
2025-10-23,8,JICS,120060
2025-10-24,2,JICS,102350
2025-10-24,2,JICS,120412
2025-10-25,8,JICS,109317
2025-10-26,1,JICS,106437
2025-10-26,5,JICS,110318
2025-10-26,8,JICS,115775
2025-10-27,7,JICS,123248
2025-10-27,8,JICS,104897
2025-10-27,6,JICS,121057
2025-10-28,8,JICS,115537
2025-10-28,5,JICS,104436
2025-10-29,2,JICS,113020
2025-10-29,5,JICS,114515
2025-10-30,3,JICS,114449
2025-10-30,7,JICS,102336
2025-10-30,4,JICS,122928
2025-10-30,4,JICS,110099
2025-10-31,8,JICS,119895
2025-10-31,1,JICS,105815
2025-11-01,5,JICS,110120
2025-11-01,2,JICS,110230
2025-11-01,7,JICS,122652
2025-11-02,1,JICS,118301
2025-11-02,6,JICS,118185
2025-11-02,7,JICS,107384
2025-11-03,3,JICS,112450
2025-11-03,2,JICS,113105
2025-11-01,4,4I42,116840
2025-11-01,6,4I42,101688
2025-11-02,2,4I42,105446
2025-11-02,5,4I42,112177
2025-11-02,8,4I42,119663
2025-11-03,5,4I42,108269
2025-11-04,7,4I42,121241
2025-11-04,2,4I42,108076
2025-11-05,3,4I42,113845
2025-11-05,6,4I42,100169
2025-11-06,1,4I42,102685
2025-11-06,2,4I42,100529
2025-11-06,2,4I42,117395
2025-11-07,1,4I42,122936
2025-11-07,5,4I42,103229
2025-11-08,8,4I42,115662
2025-11-08,1,4I42,106490
2025-11-08,5,4I42,118997
2025-11-08,6,4I42,112264
2025-11-09,8,4I42,122525
2025-11-09,5,4I42,110892
2025-11-09,1,4I42,116630
2025-11-10,6,4I42,100542
2025-11-10,1,4I42,118133
2025-11-10,3,4I42,106494
2025-11-11,5,4I42,104429
2025-11-11,1,4I42,119952
2025-11-11,8,4I42,115612
2025-11-12,6,4I42,106176
2025-11-13,7,4I42,111297
2025-11-13,7,4I42,122843
2025-11-13,8,4I42,103160
2025-11-14,8,4I42,108304
2025-11-14,8,4I42,112152
2025-11-15,6,4I42,117934
2025-11-15,8,4I42,112816
2025-11-15,6,4I42,103054
2025-11-16,2,4I42,115390
2025-11-16,5,4I42,121139
2025-11-16,3,4I42,111892
2025-11-17,3,4I42,115417
2025-11-18,7,4I42,118892
2025-11-19,1,4I42,123343
2025-11-19,7,4I42,114799
2025-11-19,6,4I42,104609
2025-11-19,2,4I42,120338
2025-11-20,7,4I42,110846
2025-11-20,6,4I42,113602
2025-11-20,5,4I42,123907
2025-11-21,6,4I42,118975
2025-11-21,5,4I42,120298
2025-11-21,6,4I42,121795
2025-11-22,6,4I42,114302
2025-11-23,6,4I42,108129
2025-11-24,8,4I42,114338
2025-11-24,6,4I42,116008
2025-11-24,3,4I42,112257
2025-11-24,3,4I42,100339
2025-11-25,5,4I42,124323
2025-11-25,2,4I42,115886
2025-11-26,7,4I42,124504
2025-11-27,2,4I42,110767
2025-11-27,1,4I42,118727
2025-11-27,1,4I42,124946
2025-11-28,4,4I42,123422
2025-11-29,1,4I42,123215
2025-11-30,6,4I42,115603
2025-11-30,4,4I42,112678
2025-11-30,8,4I42,103115
2025-12-01,4,4I42,109205
2025-12-02,5,4I42,120909
2025-12-02,7,4I42,100374
2025-12-02,7,4I42,109636
2025-12-03,2,4I42,120881
2025-12-03,4,4I42,120162
2025-12-04,8,4I42,100339
2025-12-04,4,4I42,115389
2025-12-04,5,4I42,121601
2025-12-04,7,4I42,120349
2025-12-05,7,4I42,105842
2025-12-05,4,4I42,120090
2025-12-05,7,4I42,117737
2025-12-05,7,4I42,111796
2025-12-06,4,4I42,107074
2025-12-06,5,4I42,103946
2025-12-06,3,4I42,124266
2025-12-06,5,4I42,114454
2025-12-07,2,4I42,103193
2025-12-07,8,4I42,101355
2025-12-07,8,4I42,107725
2025-12-08,7,4I42,115272
2025-12-08,2,4I42,111015
2025-12-08,5,4I42,104517
2025-12-08,2,4I42,105174
2025-12-09,5,4I42,120905
2025-12-09,2,4I42,121334
2025-12-09,3,4I42,101462
2025-12-09,1,4I42,101507
2025-12-10,3,4I42,115043
2025-12-10,5,4I42,104770
2025-12-11,6,4I42,105627
2025-12-12,8,4I42,118972
2025-12-13,5,4I42,122422
2025-12-13,2,4I42,124281
2025-12-13,8,4I42,114832
2025-12-14,3,4I42,114160
2025-12-15,6,4I42,119537
2025-12-15,4,4I42,108739
2025-12-15,3,4I42,122539
2025-12-16,4,4I42,114425
2025-12-16,8,4I42,106786
2025-12-16,6,4I42,121450
2025-12-17,6,4I42,123380
2025-12-18,5,4I42,101876
2025-12-18,1,4I42,111467
2025-12-18,6,4I42,108870
2025-12-18,5,4I42,104641
2025-12-19,3,4I42,107273
2025-12-20,6,4I42,119899
2025-12-21,8,4I42,111633
2025-12-21,5,4I42,107218
2025-12-21,3,4I42,118885
2025-12-22,5,4I42,113453
2025-12-23,7,4I42,114479
2025-12-23,6,4I42,113353
2025-12-24,1,4I42,120950
2025-12-25,7,4I42,117246
2025-12-25,5,4I42,124271
2025-12-26,4,4I42,116554
2025-12-26,2,4I42,100335
2025-12-27,4,4I42,100887
2025-12-27,1,4I42,120915
2025-12-28,7,4I42,122322
2025-12-28,2,4I42,114753
2025-12-28,8,4I42,116964
2025-12-29,5,4I42,112244
2025-12-30,6,4I42,119678
2025-12-31,4,4I42,106632
2025-12-31,7,4I42,100455
2025-12-31,3,4I42,113718
2025-12-31,4,4I42,100828
2025-10-01,5,AFBQ,117154
2025-10-01,1,AFBQ,119084
2025-10-02,6,AFBQ,102915
2025-10-03,4,AFBQ,110675
2025-10-03,3,AFBQ,124213
2025-10-03,1,AFBQ,114679
2025-10-03,7,AFBQ,102747
2025-10-04,1,AFBQ,102256
2025-10-05,6,AFBQ,108188
2025-10-06,3,AFBQ,100352
2025-10-06,4,AFBQ,101252
2025-10-07,5,AFBQ,109263
2025-10-07,2,AFBQ,110965
2025-10-07,4,AFBQ,105097
2025-10-07,2,AFBQ,104533
2025-10-08,1,AFBQ,121144
2025-10-08,3,AFBQ,118377
2025-10-08,5,AFBQ,106900
2025-10-08,8,AFBQ,122339
2025-10-09,6,AFBQ,116287
2025-10-09,3,AFBQ,111368
2025-10-09,2,AFBQ,116008
2025-10-09,3,AFBQ,124651
2025-10-10,1,AFBQ,102579
2025-10-10,2,AFBQ,112966
2025-10-11,7,AFBQ,123684
2025-10-11,8,AFBQ,120335
2025-10-12,1,AFBQ,120966
2025-10-12,8,AFBQ,117902
2025-10-12,2,AFBQ,105560
2025-10-13,7,AFBQ,115729
2025-10-13,6,AFBQ,119742
2025-10-13,1,AFBQ,120850
2025-10-13,6,AFBQ,112766
2025-10-14,4,AFBQ,111601
2025-10-14,5,AFBQ,121600
2025-10-14,6,AFBQ,122558
2025-10-15,5,AFBQ,104629
2025-10-15,1,AFBQ,110731
2025-10-15,3,AFBQ,114950
2025-10-15,6,AFBQ,123097
2025-10-16,7,AFBQ,101006
2025-10-16,5,AFBQ,100972
2025-10-16,3,AFBQ,107190
2025-10-16,6,AFBQ,114246
2025-10-17,3,AFBQ,108586
2025-10-17,6,AFBQ,103968
2025-10-17,5,AFBQ,109767
2025-10-17,5,AFBQ,105124
2025-10-18,4,AFBQ,123939
2025-10-18,1,AFBQ,108895
2025-10-18,6,AFBQ,103619
2025-10-18,1,AFBQ,122738
2025-10-19,2,AFBQ,108605
2025-10-20,6,AFBQ,111226
2025-10-20,4,AFBQ,105412
2025-10-20,1,AFBQ,116762
2025-10-20,5,AFBQ,105575
2025-10-21,3,AFBQ,105935
2025-10-21,2,AFBQ,116865
2025-10-22,6,AFBQ,109660
2025-10-22,5,AFBQ,100904
2025-10-23,1,AFBQ,119343
2025-10-23,3,AFBQ,119426
2025-10-24,7,AFBQ,106721
2025-10-25,8,AFBQ,103319
2025-10-25,2,AFBQ,118863
2025-10-25,2,AFBQ,104455
2025-10-25,6,AFBQ,118631
2025-10-26,7,AFBQ,116591
2025-10-26,6,AFBQ,112796
2025-10-27,3,AFBQ,111846
2025-10-27,6,AFBQ,105393
2025-10-28,8,AFBQ,101668
2025-10-28,4,AFBQ,121275
2025-10-28,2,AFBQ,105169
2025-10-28,1,AFBQ,113105
2025-10-29,8,AFBQ,107243
2025-10-29,2,AFBQ,115452
2025-10-29,3,AFBQ,115776
2025-10-30,2,AFBQ,109915
2025-10-30,2,AFBQ,120772
2025-10-30,7,AFBQ,122692
2025-10-30,6,AFBQ,117017
2025-10-31,4,AFBQ,104138
2025-10-31,1,AFBQ,102881
2025-10-31,2,AFBQ,122898
2025-11-01,4,AFBQ,115936
2025-11-02,3,AFBQ,112525
2025-11-02,5,AFBQ,112983
2025-11-02,2,AFBQ,102024
2025-11-03,6,AFBQ,109968
2025-11-03,5,AFBQ,104688
2025-11-03,2,AFBQ,112710
2025-11-03,8,AFBQ,105453
2025-11-04,2,AFBQ,116145
2025-11-05,4,AFBQ,111070
2025-11-05,8,AFBQ,115009
2025-11-06,2,AFBQ,111811
2025-11-06,1,AFBQ,115746
2025-11-06,5,AFBQ,106731
2025-11-06,8,AFBQ,124400
2025-11-07,7,AFBQ,118960
2025-11-07,8,AFBQ,122311
2025-11-08,5,AFBQ,108538
2025-11-08,5,AFBQ,119277
2025-11-08,3,AFBQ,103431
2025-11-08,6,AFBQ,115665
2025-11-09,6,AFBQ,105243
2025-11-09,7,AFBQ,112773
2025-11-09,1,AFBQ,110044
2025-11-09,7,AFBQ,119375
2025-11-10,2,AFBQ,119545
2025-11-11,4,AFBQ,107966
2025-11-11,6,AFBQ,104261
2025-11-12,7,AFBQ,121114
2025-11-12,8,AFBQ,102706
2025-11-12,5,AFBQ,108300
2025-11-12,8,AFBQ,121395
2025-11-13,4,AFBQ,124815
2025-11-13,4,AFBQ,102060
2025-11-14,5,AFBQ,118225
2025-11-15,5,AFBQ,114743
2025-11-15,5,AFBQ,118628
2025-11-15,1,AFBQ,100072
2025-11-16,6,AFBQ,115051
2025-11-17,3,AFBQ,116317
2025-11-17,1,AFBQ,101550
2025-11-17,7,AFBQ,100553
2025-11-18,4,AFBQ,101316
2025-11-19,2,AFBQ,100720
2025-11-19,7,AFBQ,103035
2025-11-19,4,AFBQ,103257
2025-11-19,8,AFBQ,104614
2025-11-20,3,AFBQ,109910
2025-11-20,6,AFBQ,106016
2025-11-20,6,AFBQ,101011
2025-11-20,5,AFBQ,117911
2025-11-21,7,AFBQ,120124
2025-11-22,3,AFBQ,120205
2025-11-22,4,AFBQ,107294
2025-11-22,4,AFBQ,116040
2025-11-23,4,AFBQ,109295
2025-11-24,1,AFBQ,123497
2025-11-24,2,AFBQ,124519
2025-11-24,2,AFBQ,114951
2025-11-25,6,AFBQ,123997
2025-11-26,7,AFBQ,116391
2025-11-26,8,AFBQ,101997
2025-11-27,3,AFBQ,102016
2025-11-27,1,AFBQ,112483
2025-11-27,7,AFBQ,116221
2025-11-27,4,AFBQ,114786
2025-11-28,4,AFBQ,102616
2025-11-28,5,AFBQ,113636
2025-11-28,2,AFBQ,117382
2025-11-29,5,AFBQ,121811
2025-11-30,2,AFBQ,116786
2025-11-30,2,AFBQ,119398
2025-11-30,5,AFBQ,120087
2025-11-30,1,AFBQ,109375
2025-12-01,6,AFBQ,124553
2025-12-02,7,AFBQ,124075
2025-12-02,6,AFBQ,118477
2025-12-03,4,AFBQ,107778
2025-12-03,1,AFBQ,104745
2025-12-03,8,AFBQ,124908
2025-12-04,5,AFBQ,104183
2025-12-04,7,AFBQ,123303
2025-12-04,4,AFBQ,113892
2025-12-05,4,AFBQ,122460
2025-12-05,5,AFBQ,111612
2025-12-05,5,AFBQ,111978
2025-12-06,4,AFBQ,106316
2025-12-06,2,AFBQ,108118
2025-12-06,4,AFBQ,117567
2025-12-07,3,AFBQ,105467
2025-12-07,4,AFBQ,120566
2025-12-07,8,AFBQ,102363
2025-12-08,3,AFBQ,103240
2025-12-08,5,AFBQ,113945
2025-12-08,1,AFBQ,110786
2025-12-09,2,AFBQ,112988
2025-12-09,2,AFBQ,105637
2025-12-09,2,AFBQ,121014
2025-12-10,8,AFBQ,105943
2025-12-10,3,AFBQ,123015
2025-12-10,6,AFBQ,119206
2025-12-10,8,AFBQ,104775
2025-12-11,3,AFBQ,114706
2025-12-11,5,AFBQ,110948
2025-12-11,5,AFBQ,108410
2025-12-12,1,AFBQ,115106
2025-12-12,6,AFBQ,112534
2025-12-12,4,AFBQ,119228
2025-12-13,3,AFBQ,110212
2025-12-13,3,AFBQ,118348
2025-12-14,7,AFBQ,106700
2025-12-14,1,AFBQ,116915
2025-12-14,2,AFBQ,117728
2025-12-14,5,AFBQ,104979
2025-12-15,1,AFBQ,119231
2025-12-15,2,AFBQ,122843
2025-12-16,1,AFBQ,107419
2025-12-16,8,AFBQ,121141
2025-12-16,2,AFBQ,112173
2025-12-17,7,AFBQ,121253
2025-12-18,1,AFBQ,124852
2025-12-18,4,AFBQ,121639
2025-12-19,8,AFBQ,111677
2025-12-20,4,AFBQ,102138
2025-12-20,2,AFBQ,108445
2025-12-20,3,AFBQ,108995
2025-12-21,5,AFBQ,102363
2025-12-21,3,AFBQ,117631
2025-12-22,4,AFBQ,120368
2025-12-22,8,AFBQ,123681
2025-12-22,4,AFBQ,107278
2025-12-23,7,AFBQ,105913
2025-12-23,5,AFBQ,111367
2025-12-24,7,AFBQ,115375
2025-12-24,8,AFBQ,103262
2025-12-24,5,AFBQ,118602
2025-12-24,7,AFBQ,119205
2025-12-25,7,AFBQ,121066
2025-12-26,8,AFBQ,107531
2025-12-26,2,AFBQ,121470
2025-12-27,2,AFBQ,102194
2025-12-27,5,AFBQ,104073
2025-12-28,8,AFBQ,110359
2025-12-28,2,AFBQ,118968
2025-12-28,3,AFBQ,122599
2025-12-28,4,AFBQ,118403
2025-12-29,1,AFBQ,104606
2025-12-29,2,AFBQ,112061
2025-12-30,1,AFBQ,103210
2025-12-31,8,AFBQ,104543
2025-12-31,5,AFBQ,120428
2025-12-31,2,AFBQ,110226
2025-12-31,1,AFBQ,101785
2025-06-01,4,NJ97,123683
2025-06-01,4,NJ97,105436
2025-06-01,1,NJ97,109523
2025-06-02,2,NJ97,108950
2025-06-02,1,NJ97,105861
2025-06-03,4,NJ97,102706
2025-06-03,8,NJ97,113316
2025-06-03,4,NJ97,111779
2025-06-04,1,NJ97,112438
2025-06-04,3,NJ97,122922
2025-06-04,1,NJ97,121630
2025-06-05,8,NJ97,110407
2025-06-05,5,NJ97,123585
2025-06-06,2,NJ97,108634
2025-06-06,8,NJ97,121586
2025-06-06,1,NJ97,104177
2025-06-07,2,NJ97,117547
2025-06-07,2,NJ97,107668
2025-06-07,3,NJ97,123831
2025-06-07,1,NJ97,105222
2025-06-08,6,NJ97,109516
2025-06-08,5,NJ97,121339
2025-06-08,2,NJ97,117481
2025-06-09,8,NJ97,101877
2025-06-09,3,NJ97,119603
2025-06-09,3,NJ97,107184
2025-06-10,3,NJ97,110427
2025-06-10,2,NJ97,123806
2025-06-10,5,NJ97,106985
2025-06-10,3,NJ97,119204
2025-06-11,3,NJ97,123269
2025-06-11,3,NJ97,120380
2025-06-11,6,NJ97,100167
2025-06-12,4,NJ97,106771
2025-06-12,6,NJ97,120319
2025-06-12,2,NJ97,103360
2025-06-12,8,NJ97,110220
2025-06-13,3,NJ97,108721
2025-06-13,3,NJ97,120390
2025-06-14,3,NJ97,103952
2025-06-14,7,NJ97,111410
2025-06-14,2,NJ97,124033
2025-06-15,7,NJ97,114657
2025-06-15,4,NJ97,116125
2025-06-16,2,NJ97,115616
2025-06-17,7,NJ97,115662
2025-06-17,1,NJ97,105191
2025-06-17,8,NJ97,102245
2025-06-17,7,NJ97,108699
2025-06-18,3,NJ97,111039
2025-06-18,5,NJ97,116367
2025-06-19,3,NJ97,107165
2025-06-20,6,NJ97,100340
2025-06-20,4,NJ97,124753
2025-06-20,4,NJ97,115509
2025-06-20,2,NJ97,118030
2025-06-21,6,NJ97,114039
2025-06-22,3,NJ97,102921
2025-06-22,5,NJ97,117570
2025-06-22,1,NJ97,116482
2025-06-22,1,NJ97,105869
2025-06-23,7,NJ97,108182
2025-06-23,6,NJ97,122422
2025-06-24,6,NJ97,114786
2025-06-25,7,NJ97,110406
2025-06-25,6,NJ97,112639
2025-06-26,4,NJ97,117556
2025-06-26,5,NJ97,105276
2025-06-26,1,NJ97,121745
2025-06-27,2,NJ97,106427
2025-06-27,8,NJ97,109804
2025-06-27,4,NJ97,124074
2025-06-27,8,NJ97,100479
2025-06-28,6,NJ97,107666
2025-06-28,2,NJ97,122397
2025-06-28,1,NJ97,115414
2025-06-29,1,NJ97,101448
2025-06-29,4,NJ97,113776
2025-06-29,6,NJ97,123983
2025-06-29,8,NJ97,105168
2025-06-30,8,NJ97,124901
2025-07-01,2,NJ97,120354
2025-07-01,8,NJ97,102500
2025-07-02,2,NJ97,119594
2025-07-02,5,NJ97,112143
2025-07-02,2,NJ97,100416
2025-07-02,1,NJ97,112208
2025-07-03,1,NJ97,112070
2025-07-03,4,NJ97,113330
2025-07-03,1,NJ97,119567
2025-07-03,7,NJ97,114004
2025-07-04,7,NJ97,103853
2025-07-04,7,NJ97,119681
2025-07-04,2,NJ97,119480
2025-07-05,7,NJ97,108115
2025-07-05,8,NJ97,102591
2025-07-06,4,NJ97,102712
2025-07-06,2,NJ97,105972
2025-07-06,2,NJ97,113570
2025-07-07,7,NJ97,113530
2025-07-07,7,NJ97,117786
2025-07-07,5,NJ97,101172
2025-07-07,1,NJ97,100689
2025-07-08,3,NJ97,103926
2025-07-08,1,NJ97,109233
2025-07-09,5,NJ97,108928
2025-07-09,4,NJ97,111541
2025-07-09,6,NJ97,111863
2025-07-10,3,NJ97,121151
2025-07-10,3,NJ97,103065
2025-07-10,4,NJ97,109160
2025-07-11,1,NJ97,101258
2025-07-11,5,NJ97,123836
2025-07-11,5,NJ97,113721
2025-07-11,8,NJ97,124459
2025-07-12,3,NJ97,110935
2025-07-12,3,NJ97,112936
2025-07-12,3,NJ97,120272
2025-07-12,7,NJ97,109092
2025-07-13,1,NJ97,116949
2025-07-13,6,NJ97,114362
2025-07-13,6,NJ97,114899
2025-07-14,4,NJ97,113334
2025-07-14,8,NJ97,123053
2025-07-14,3,NJ97,123061
2025-07-14,6,NJ97,106651
2025-07-15,5,NJ97,124623
2025-07-16,1,NJ97,113603
2025-07-16,8,NJ97,114452
2025-07-16,6,NJ97,110283
2025-07-17,7,NJ97,118133
2025-07-17,8,NJ97,113762
2025-07-17,3,NJ97,110238
2025-07-17,7,NJ97,100118
2025-07-18,5,NJ97,105200
2025-07-18,1,NJ97,101096
2025-07-18,2,NJ97,108959
2025-07-19,5,NJ97,110789
2025-07-19,8,NJ97,124959
2025-07-19,2,NJ97,123259
2025-07-20,4,NJ97,107417
2025-07-20,3,NJ97,103345
2025-07-20,4,NJ97,106839
2025-07-21,7,NJ97,104054
2025-07-22,8,NJ97,110947
2025-07-23,4,NJ97,110381
2025-07-23,3,NJ97,113571
2025-07-23,7,NJ97,114792
2025-07-23,8,NJ97,110842
2025-07-24,6,NJ97,101480
2025-07-24,3,NJ97,103124
2025-07-24,2,NJ97,111202
2025-07-25,6,NJ97,124119
2025-07-26,2,NJ97,103498
2025-07-26,4,NJ97,121573
2025-07-26,6,NJ97,118504
2025-07-26,1,NJ97,103017
2025-07-27,4,NJ97,114365
2025-07-27,2,NJ97,116505
2025-07-27,4,NJ97,112194
2025-07-28,3,NJ97,100045
2025-07-28,5,NJ97,105525
2025-07-29,2,NJ97,122759
2025-07-30,6,NJ97,115857
2025-07-31,2,NJ97,109231
2025-07-31,5,NJ97,118872
2025-08-01,6,NJ97,118139
2025-08-02,8,NJ97,101079
2025-08-02,6,NJ97,108177
2025-08-03,5,NJ97,102527
2025-08-04,3,NJ97,100278
2025-08-04,1,NJ97,101007
2025-08-04,4,NJ97,112818
2025-08-05,7,NJ97,107050
2025-08-05,1,NJ97,124523
2025-08-05,6,NJ97,115284
2025-08-05,7,NJ97,110584
2025-08-06,3,NJ97,112928
2025-08-06,6,NJ97,118448
2025-08-06,2,NJ97,106446
2025-08-07,5,NJ97,109882
2025-08-08,5,NJ97,110212
2025-08-08,7,NJ97,116928
2025-08-08,4,NJ97,121076
2025-08-09,1,NJ97,112801
2025-08-10,2,NJ97,115988
2025-08-10,4,NJ97,120311
2025-08-10,2,NJ97,113912
2025-08-10,6,NJ97,111281
2025-08-11,4,NJ97,102272
2025-08-11,6,NJ97,107427
2025-08-11,4,NJ97,103263
2025-08-12,7,NJ97,114434
2025-08-12,5,NJ97,116062
2025-08-12,1,NJ97,105500
2025-08-12,1,NJ97,108207
