ID Card,Tipo de Card,Status,SLA Resposta,SLA Resolução,Equipe,Data de Criação,Data de resolução,Data de reabertura,Data prevista para entrega,Data replanejada para entrega,Horas estimadas do projeto,Data da carga
101955,SUBTASK,Done,,,Equipe 2,2025-04-22,2025-05-06,,2025-05-17,,,2025-05-06
118186,SUBTASK,Done,,,Equipe 1,2025-09-19,2025-10-14,,2025-10-07,,,2025-10-14
114439,EPIC,Done,,,Equipe 1,2025-01-07,2025-01-18,,2025-01-31,,,2025-01-18
108237,BUG,Done,MET,EXCEEDED,Equipe 1,2025-08-12,2025-08-29,,2025-08-31,,104,2025-08-29
106587,BUG SUBTASK,Done,,,Equipe 1,2025-04-02,2025-04-21,,2025-04-22,,,2025-04-21
120757,SUBTASK,Done,,,Equipe 4,2025-09-07,2025-09-27,,2025-09-18,,,2025-09-27
122162,SUBTASK,Done,,,Equipe 2,2025-06-06,2025-07-04,,2025-06-29,,,2025-07-04
108067,SUBTASK,Done,,,Equipe 1,2025-03-05,2025-03-15,,2025-04-02,,,2025-03-15
100270,SUBTASK,Done,,,Equipe 2,2025-08-09,2025-08-23,,2025-09-04,,,2025-08-23
113390,BUG SUBTASK,Done,,,Equipe 1,2025-09-10,2025-10-09,,2025-10-08,2025-10-19,,2025-10-09
116078,SUBTASK,Done,,,Equipe 1,2025-03-22,2025-04-01,,2025-04-04,,,2025-04-01
109343,EPIC,Done,,,Equipe 1,2025-07-23,2025-08-16,,2025-08-03,,,2025-08-16
119355,BUG SUBTASK,Done,,,Equipe 1,2025-03-15,2025-04-02,,2025-04-04,,,2025-04-02
103491,SUBTASK,Done,,,Equipe 1,2025-11-23,2025-12-20,,2025-12-11,,,2025-12-20
124693,SUBTASK,Done,,,Equipe 2,2025-12-15,2026-01-03,,2026-01-05,,,2026-01-03
104108,INICIATIVE,Done,,,Equipe 1,2025-07-29,2025-08-21,,2025-08-18,,,2025-08-21
103144,TASK,Done,,,Equipe 2,2025-03-08,2025-03-31,,2025-03-22,,88,2025-03-31
121323,SUBTASK,Done,,,Equipe 1,2025-06-17,2025-07-02,,2025-07-13,,,2025-07-02
117965,BUG,Done,MET,MET,Equipe 1,2025-01-19,2025-01-29,,2025-02-14,,160,2025-01-29
123363,TASK,Canceled,,,Equipe 1,2025-09-03,2025-09-29,,2025-09-24,,24,2025-09-29
109483,BUG,Done,MET,EXCEEDED,Equipe 1,2025-01-26,2025-02-05,,2025-02-23,,16,2025-02-05
114167,BUG SUBTASK,Done,,,Equipe 1,2025-08-14,2025-09-08,,2025-08-28,,,2025-09-08
102817,INICIATIVE,Done,,,Equipe 1,2025-10-15,2025-10-31,2025-11-05,2025-10-25,2025-11-13,,2025-10-31
109744,TASK,Done,,,Equipe 8,2025-08-09,2025-08-31,,2025-08-30,,20,2025-08-31
112132,BUG SUBTASK,Done,,,Equipe 1,2025-09-16,2025-10-04,,2025-10-07,2025-11-02,,2025-10-04
108534,SUBTASK,Done,,,Equipe 3,2025-07-20,2025-08-12,,2025-08-14,,,2025-08-12
121545,SUBTASK,Done,,,Equipe 1,2025-04-03,2025-05-01,,2025-04-14,,,2025-05-01
102228,BUG SUBTASK,Done,,,Equipe 2,2025-07-13,2025-08-11,,2025-08-03,,,2025-08-11
116500,TASK,Done,,,Equipe 1,2025-07-23,2025-08-20,,2025-08-18,2025-09-12,100,2025-08-20
112502,TASK,Done,,,Equipe 4,2025-10-20,2025-11-19,,2025-11-01,,136,2025-11-19
121943,BUG,Done,MET,MET,Equipe 2,2025-03-13,2025-04-03,,2025-03-27,,100,2025-04-03
107703,BUG SUBTASK,Done,,,Equipe 2,2025-12-13,2026-01-01,,2025-12-26,,,2026-01-01
111500,SUBTASK,Done,,,Equipe 1,2025-01-11,2025-02-04,,2025-01-24,,,2025-02-04
110550,SUBTASK,Done,,,Equipe 1,2025-09-04,2025-09-25,,2025-09-21,,,2025-09-25
119222,BUG SUBTASK,Done,,,Equipe 1,2025-11-24,2025-12-08,,2025-12-18,,,2025-12-08
116323,SUBTASK,Done,,,Equipe 1,2025-06-22,2025-07-02,,2025-07-10,,,2025-07-02
124485,SUBTASK,Done,,,Equipe 1,2025-08-17,2025-09-11,,2025-09-10,,,2025-09-11
110327,SUBTASK,Done,,,Equipe 1,2025-07-01,2025-07-12,2025-08-14,2025-07-30,,,2025-07-12
116785,BUG SUBTASK,Done,,,Equipe 1,2025-07-09,2025-08-03,,2025-07-28,,,2025-08-03
108513,TASK,Done,,,Equipe 1,2025-12-15,2026-01-02,,2025-12-28,,116,2026-01-02
116639,EPIC,Done,,,Equipe 4,2025-09-26,2025-10-13,,2025-10-12,,,2025-10-13
110697,SUBTASK,Done,,,Equipe 1,2025-07-20,2025-08-15,,2025-08-13,,,2025-08-15
121101,TASK,Done,,,Equipe 1,2025-07-25,2025-08-14,,2025-08-10,,68,2025-08-14
108017,BUG SUBTASK,Done,,,Equipe 1,2025-07-23,2025-08-06,,2025-08-04,,,2025-08-06
109241,BUG SUBTASK,Done,,,Equipe 1,2025-04-08,2025-05-04,,2025-04-26,,,2025-05-04
100441,TASK,Done,,,Equipe 1,2025-01-06,2025-01-25,,2025-01-27,,64,2025-01-25
121844,SUBTASK,Done,,,Equipe 1,2025-09-14,2025-09-24,,2025-09-24,,,2025-09-24
112103,BUG,Done,MET,MET,Equipe 2,2025-04-04,2025-05-04,,2025-04-17,,88,2025-05-04
101901,TASK,Done,,,Equipe 1,2025-09-10,2025-10-08,,2025-09-22,,108,2025-10-08
122655,EPIC,Done,,,Equipe 1,2025-05-12,2025-06-08,,2025-06-04,,,2025-06-08
102063,SUBTASK,Done,,,Equipe 2,2025-05-11,2025-06-04,,2025-05-25,,,2025-06-04
117421,INICIATIVE,Done,,,Equipe 1,2025-10-12,2025-11-04,,2025-10-27,,,2025-11-04
101622,TASK,Done,,,Equipe 1,2025-07-07,2025-07-18,,2025-07-19,,104,2025-07-18
103599,SUBTASK,Done,,,Equipe 1,2025-10-01,2025-10-18,,2025-10-16,,,2025-10-18
105020,BUG SUBTASK,Done,,,Equipe 2,2025-04-29,2025-05-12,,2025-05-21,,,2025-05-12
118174,BUG SUBTASK,Canceled,,,Equipe 1,2025-09-10,2025-09-26,,2025-09-21,,,2025-09-26
110835,SUBTASK,Done,,,Equipe 4,2025-08-12,2025-08-31,,2025-09-11,,,2025-08-31
118795,SUBTASK,Done,,,Equipe 1,2025-02-03,2025-02-26,,2025-02-15,,,2025-02-26
104876,BUG SUBTASK,Canceled,,,Equipe 1,2025-10-27,2025-11-18,,2025-11-14,,,2025-11-18
113964,TASK,Done,,,Equipe 1,2025-07-02,2025-07-28,,2025-07-27,,112,2025-07-28
106278,TASK,Done,,,Equipe 2,2025-08-24,2025-09-17,,2025-09-06,,12,2025-09-17
102621,SUBTASK,Done,,,Equipe 1,2025-06-22,2025-07-11,,2025-07-19,,,2025-07-11
103705,BUG SUBTASK,Done,,,Equipe 1,2025-05-23,2025-06-21,,2025-06-10,,,2025-06-21
109330,TASK,Done,,,Equipe 1,2025-03-03,2025-03-24,,2025-03-21,,44,2025-03-24
101063,EPIC,Done,,,Equipe 1,2025-07-29,2025-08-24,,2025-08-21,,,2025-08-24
119304,BUG,Done,EXCEEDED,MET,Equipe 1,2025-09-01,2025-09-30,,2025-09-13,,144,2025-09-30
118310,BUG SUBTASK,Done,,,Equipe 1,2025-06-26,2025-07-16,2025-09-11,2025-07-09,,,2025-07-16
107253,EPIC,Done,,,Equipe 1,2025-04-06,2025-04-18,,2025-05-02,,,2025-04-18
111136,SUBTASK,Done,,,Equipe 12,2025-07-31,2025-08-12,,2025-08-23,,,2025-08-12
109012,TASK,Done,,,Equipe 2,2025-12-28,2026-01-15,,2026-01-09,,40,2026-01-15
113931,BUG,Done,MET,MET,Equipe 1,2025-11-15,2025-12-12,,2025-12-14,,116,2025-12-12
112148,BUG,Done,MET,MET,Equipe 1,2025-07-27,2025-08-14,,2025-08-17,,72,2025-08-14
105197,SUBTASK,Canceled,,,Equipe 1,2025-09-20,2025-10-16,,2025-10-11,,,2025-10-16
108648,INICIATIVE,Done,,,Equipe 1,2025-02-02,2025-02-26,,2025-03-04,,,2025-02-26
100360,EPIC,Done,,,Equipe 1,2025-07-03,2025-07-19,,2025-07-31,,,2025-07-19
115795,BUG,Done,MET,MET,Equipe 1,2025-10-04,2025-10-16,,2025-10-23,,32,2025-10-16
122308,TASK,Done,,,Equipe 1,2025-01-22,2025-02-03,,2025-02-01,,16,2025-02-03
114960,TASK,Done,,,Equipe 1,2025-08-06,2025-08-19,,2025-09-04,,24,2025-08-19
103883,BUG SUBTASK,Done,,,Equipe 3,2025-05-14,2025-05-27,,2025-06-12,,,2025-05-27
117061,BUG SUBTASK,Done,,,Equipe 2,2025-10-18,2025-11-05,,2025-11-08,,,2025-11-05
120645,TASK,Done,,,Equipe 1,2025-11-20,2025-12-06,,2025-12-18,,64,2025-12-06
117328,TASK,Done,,,Equipe 1,2025-11-06,2025-11-17,,2025-12-02,,88,2025-11-17
105508,TASK,Done,,,Equipe 1,2025-01-31,2025-02-25,,2025-02-24,,128,2025-02-25
104844,SUBTASK,Done,,,Equipe 1,2025-06-01,2025-06-24,,2025-06-23,,,2025-06-24
102257,EPIC,Done,,,Equipe 1,2025-01-01,2025-01-25,,2025-01-12,,,2025-01-25
114717,BUG SUBTASK,Done,,,Equipe 1,2025-05-13,2025-06-05,,2025-06-07,,,2025-06-05
106610,SUBTASK,Done,,,Equipe 3,2025-08-11,2025-09-09,,2025-08-27,,,2025-09-09
103295,SUBTASK,Done,,,Equipe 1,2025-06-14,2025-07-14,,2025-07-11,,,2025-07-14
101233,SUBTASK,Done,,,Equipe 1,2025-11-30,2025-12-20,,2025-12-15,,,2025-12-20
115016,SUBTASK,Done,,,Equipe 2,2025-05-21,2025-05-31,,2025-06-13,,,2025-05-31
117247,BUG,Canceled,MET,MET,Equipe 1,2025-08-11,2025-08-31,,2025-08-27,,76,2025-08-31
108209,SUBTASK,Canceled,,,Equipe 8,2025-12-09,2025-12-26,,2025-12-27,,,2025-12-26
123075,BUG,Done,MET,MET,Equipe 2,2025-01-08,2025-01-24,,2025-01-18,,156,2025-01-24
123157,BUG,In Development,IN PROGRESS,IN PROGRESS,Equipe 1,2025-04-27,,,2025-05-09,,140,2025-04-27
122604,BUG SUBTASK,Done,,,Equipe 1,2025-11-09,2025-12-03,,2025-12-02,,,2025-12-03
120524,BUG SUBTASK,Done,,,Equipe 2,2025-07-27,2025-08-20,,2025-08-25,,,2025-08-20
100157,BUG,Done,MET,EXCEEDED,Equipe 9,2025-05-18,2025-06-04,,2025-06-13,,36,2025-06-04
107617,SUBTASK,Done,,,Equipe 1,2025-06-26,2025-07-23,,2025-07-14,,,2025-07-23
119835,SUBTASK,Done,,,Equipe 1,2025-06-02,2025-07-01,,2025-06-24,,,2025-07-01
102426,SUBTASK,Done,,,Equipe 1,2025-09-03,2025-09-13,,2025-09-23,,,2025-09-13
102616,SUBTASK,Done,,,Equipe 4,2025-06-29,2025-07-21,,2025-07-24,,,2025-07-21
116576,TASK,Done,,,Equipe 2,2025-06-03,2025-06-30,,2025-06-29,,144,2025-06-30
114682,BUG SUBTASK,Done,,,Equipe 5,2025-09-23,2025-10-23,,2025-10-10,,,2025-10-23
118135,SUBTASK,Done,,,Equipe 1,2025-12-20,2026-01-11,,2026-01-12,,,2026-01-11
102227,BUG,Done,MET,MET,Equipe 1,2025-11-30,2025-12-29,,2025-12-22,,8,2025-12-29
104968,SUBTASK,Done,,,Equipe 1,2025-12-21,2026-01-04,,2026-01-17,,,2026-01-04
116337,TASK,Canceled,,,Equipe 1,2025-02-14,2025-02-25,,2025-03-12,,44,2025-02-25
121458,EPIC,Done,,,Equipe 4,2025-12-16,2025-12-28,,2026-01-15,,,2025-12-28
103091,BUG SUBTASK,Done,,,Equipe 1,2025-09-13,2025-10-13,,2025-09-27,,,2025-10-13
113490,SUBTASK,For Release,,,Equipe 4,2025-05-29,,,2025-06-10,,,2025-05-29
113516,INICIATIVE,Done,,,Equipe 1,2025-05-23,2025-06-21,,2025-06-15,,,2025-06-21
105685,EPIC,Done,,,Equipe 1,2025-10-25,2025-11-19,,2025-11-10,,,2025-11-19
112955,EPIC,Done,,,Equipe 1,2025-02-16,2025-03-06,,2025-02-27,,,2025-03-06
119423,BUG,Done,MET,MET,Equipe 1,2025-11-14,2025-12-08,,2025-12-12,,28,2025-12-08
117256,BUG SUBTASK,Done,,,Equipe 1,2025-06-02,2025-06-16,,2025-06-30,,,2025-06-16
108803,BUG,Done,MET,MET,Equipe 8,2025-08-17,2025-08-30,,2025-08-31,,28,2025-08-30
106939,TASK,Done,,,Equipe 1,2025-05-27,2025-06-14,,2025-06-15,,144,2025-06-14
100417,INICIATIVE,Done,,,Equipe 1,2025-09-11,2025-09-25,,2025-09-26,,,2025-09-25
100110,BUG SUBTASK,Done,,,Equipe 1,2025-05-16,2025-06-01,,2025-05-28,,,2025-06-01
110718,SUBTASK,Canceled,,,Equipe 1,2025-03-06,2025-03-22,,2025-03-27,,,2025-03-22
102940,TASK,Done,,,Equipe 1,2025-11-06,2025-11-26,,2025-11-27,,140,2025-11-26
113968,BUG SUBTASK,Done,,,Equipe 1,2025-04-25,2025-05-20,,2025-05-16,,,2025-05-20
121211,INICIATIVE,Done,,,Equipe 4,2025-12-02,2025-12-25,,2025-12-20,,,2025-12-25
112506,BUG,Done,MET,MET,Equipe 4,2025-02-22,2025-03-12,,2025-03-21,,108,2025-03-12
116120,SUBTASK,Done,,,Equipe 1,2025-11-24,2025-12-11,,2025-12-20,,,2025-12-11
123908,TASK,Done,,,Equipe 1,2025-05-04,2025-05-21,,2025-05-26,,80,2025-05-21
100662,SUBTASK,Done,,,Equipe 7,2025-04-25,2025-05-16,,2025-05-19,,,2025-05-16
113492,SUBTASK,Canceled,,,Equipe 2,2025-06-28,2025-07-14,,2025-07-27,,,2025-07-14
105750,BUG,Done,MET,MET,Equipe 1,2025-03-09,2025-04-07,,2025-04-05,,76,2025-04-07
116441,BUG SUBTASK,Waiting Information,,,Equipe 3,2025-10-06,,,2025-11-04,,,2025-10-06
104997,TASK,Done,,,Equipe 6,2025-03-16,2025-03-31,,2025-03-28,,44,2025-03-31
107639,SUBTASK,Done,,,Equipe 1,2025-07-04,2025-07-26,,2025-07-17,,,2025-07-26
118687,BUG SUBTASK,Done,,,Equipe 1,2025-05-10,2025-05-22,,2025-06-01,,,2025-05-22
120997,BUG SUBTASK,Done,,,Equipe 1,2025-01-04,2025-01-19,,2025-01-25,,,2025-01-19
113553,SUBTASK,Done,,,Equipe 1,2025-04-13,2025-04-30,,2025-04-28,,,2025-04-30
101381,SUBTASK,Done,,,Equipe 1,2025-12-01,2025-12-23,,2025-12-26,,,2025-12-23
121678,BUG SUBTASK,Done,,,Equipe 1,2025-09-03,2025-09-16,,2025-09-24,2025-10-15,,2025-09-16
111646,BUG SUBTASK,Done,,,Equipe 1,2025-02-28,2025-03-28,,2025-03-19,,,2025-03-28
107950,SUBTASK,Done,,,Equipe 6,2025-05-11,2025-06-01,,2025-05-28,,,2025-06-01
119744,BUG,Done,MET,MET,Equipe 1,2025-04-18,2025-05-10,,2025-05-02,,148,2025-05-10
102808,EPIC,Done,,,Equipe 1,2025-09-06,2025-09-16,,2025-10-01,,,2025-09-16
105586,BUG,Done,EXCEEDED,MET,Equipe 1,2025-03-13,2025-03-30,,2025-03-30,,56,2025-03-30
101356,SUBTASK,Done,,,Equipe 1,2025-09-28,2025-10-17,,2025-10-22,,,2025-10-17
103614,BUG,Done,MET,MET,Equipe 1,2025-12-09,2026-01-01,,2025-12-26,,60,2026-01-01
104962,BUG SUBTASK,Done,,,Equipe 1,2025-05-09,2025-05-24,,2025-06-05,,,2025-05-24
121748,BUG SUBTASK,Done,,,Equipe 1,2025-06-10,2025-06-20,,2025-06-25,,,2025-06-20
109904,BUG,Done,MET,MET,Equipe 2,2025-05-29,2025-06-18,,2025-06-25,,8,2025-06-18
119912,TASK,Done,,,Equipe 1,2025-11-20,2025-12-06,,2025-12-14,2026-01-01,32,2025-12-06
109322,SUBTASK,Done,,,Equipe 1,2025-06-30,2025-07-25,,2025-07-13,,,2025-07-25
123625,BUG,Done,MET,MET,Equipe 1,2025-06-13,2025-07-08,,2025-06-23,,88,2025-07-08
121638,SUBTASK,Done,,,Equipe 3,2025-08-16,2025-08-30,,2025-08-30,,,2025-08-30
119459,INICIATIVE,Done,,,Equipe 1,2025-07-18,2025-08-11,,2025-08-16,,,2025-08-11
100990,BUG,Done,MET,MET,Equipe 2,2025-06-02,2025-06-14,,2025-06-27,,60,2025-06-14
124729,BUG SUBTASK,Done,,,Equipe 1,2025-05-03,2025-05-18,,2025-05-18,,,2025-05-18
104862,SUBTASK,Done,,,Equipe 1,2025-01-11,2025-01-22,,2025-01-26,,,2025-01-22
122980,SUBTASK,Canceled,,,Equipe 2,2025-07-22,2025-08-19,,2025-08-19,,,2025-08-19
102967,TASK,Done,,,Equipe 2,2025-05-17,2025-06-16,,2025-05-30,,88,2025-06-16
101501,BUG SUBTASK,Canceled,,,Equipe 1,2025-02-06,2025-03-04,,2025-02-22,,,2025-03-04
124384,SUBTASK,For Refinement,,,Equipe 1,2025-01-14,,,2025-01-27,,,2025-01-14
112979,SUBTASK,Done,,,Equipe 1,2025-01-31,2025-02-16,,2025-02-21,,,2025-02-16
122960,BUG SUBTASK,Done,,,Equipe 2,2025-06-15,2025-07-03,,2025-07-01,,,2025-07-03
124750,SUBTASK,Done,,,Equipe 1,2025-08-03,2025-09-02,,2025-08-13,,,2025-09-02
117792,SUBTASK,Done,,,Equipe 1,2025-07-14,2025-08-04,,2025-08-11,,,2025-08-04
121511,BUG,Done,MET,MET,Equipe 11,2025-06-04,2025-06-15,,2025-07-02,,84,2025-06-15
124163,TASK,Done,,,Equipe 4,2025-02-10,2025-02-23,,2025-03-01,,68,2025-02-23
110676,SUBTASK,Done,,,Equipe 1,2025-10-01,2025-10-24,,2025-10-18,,,2025-10-24
103278,BUG SUBTASK,Canceled,,,Equipe 1,2025-12-15,2026-01-09,,2026-01-13,,,2026-01-09
111543,SUBTASK,Done,,,Equipe 1,2025-11-03,2025-12-03,,2025-11-26,,,2025-12-03
116271,SUBTASK,Done,,,Equipe 1,2025-06-15,2025-07-05,,2025-07-14,,,2025-07-05
112300,SUBTASK,Done,,,Equipe 1,2025-06-18,2025-06-28,,2025-07-03,,,2025-06-28
113603,TASK,Done,,,Equipe 2,2025-06-03,2025-06-24,,2025-06-16,,40,2025-06-24
102915,SUBTASK,Done,,,Equipe 1,2025-08-12,2025-09-10,,2025-08-26,,,2025-09-10
105090,BUG,Done,MET,MET,Equipe 1,2025-05-19,2025-06-09,,2025-06-05,,104,2025-06-09
117187,SUBTASK,Done,,,Equipe 2,2025-02-08,2025-03-10,,2025-03-09,,,2025-03-10
103467,SUBTASK,Done,,,Equipe 8,2025-07-20,2025-08-18,,2025-08-06,,,2025-08-18
108768,SUBTASK,Done,,,Equipe 1,2025-06-13,2025-06-26,,2025-06-24,,,2025-06-26
110540,TASK,Done,,,Equipe 2,2025-01-14,2025-02-01,,2025-02-13,,156,2025-02-01
107432,SUBTASK,Done,,,Equipe 1,2025-06-11,2025-07-05,,2025-06-28,,,2025-07-05
105145,SUBTASK,Canceled,,,Equipe 1,2025-02-09,2025-03-04,,2025-03-02,,,2025-03-04
116908,SUBTASK,Done,,,Equipe 1,2025-09-03,2025-09-22,,2025-09-16,,,2025-09-22
124819,BUG,Done,MET,MET,Equipe 2,2025-09-11,2025-09-29,,2025-10-07,,88,2025-09-29
105254,TASK,Done,,,Equipe 1,2025-12-14,2026-01-13,,2026-01-01,,148,2026-01-13
110548,SUBTASK,Done,,,Equipe 1,2025-08-01,2025-08-25,,2025-08-17,,,2025-08-25
104883,SUBTASK,Done,,,Equipe 3,2025-11-15,2025-11-29,,2025-12-13,,,2025-11-29
102512,EPIC,Done,,,Equipe 4,2025-09-12,2025-09-24,,2025-09-25,,,2025-09-24
105880,SUBTASK,Canceled,,,Equipe 1,2025-07-24,2025-08-12,,2025-08-15,,,2025-08-12
116423,TASK,Done,,,Equipe 1,2025-05-18,2025-06-03,,2025-06-03,,64,2025-06-03
100477,TASK,Done,,,Equipe 1,2025-07-15,2025-08-03,,2025-08-11,,156,2025-08-03
101552,TASK,Done,,,Equipe 6,2025-06-30,2025-07-30,,2025-07-10,,64,2025-07-30
108305,TASK,Done,,,Equipe 2,2025-04-17,2025-05-09,,2025-05-14,,84,2025-05-09
108064,SUBTASK,Done,,,Equipe 2,2025-07-10,2025-07-25,,2025-07-25,,,2025-07-25
112885,BUG SUBTASK,Done,,,Equipe 1,2025-09-14,2025-10-08,,2025-09-30,,,2025-10-08
101699,TASK,Done,,,Equipe 1,2025-06-04,2025-06-18,,2025-06-16,,160,2025-06-18
124524,TASK,Done,,,Equipe 1,2025-03-16,2025-04-14,,2025-03-29,,72,2025-04-14
105557,SUBTASK,Done,,,Equipe 1,2025-06-16,2025-07-13,,2025-07-01,,,2025-07-13
103104,SUBTASK,Done,,,Equipe 1,2025-07-16,2025-08-13,,2025-08-02,,,2025-08-13
114748,TASK,Done,,,Equipe 4,2025-03-05,2025-03-18,,2025-03-19,,120,2025-03-18
112398,EPIC,Done,,,Equipe 1,2025-05-06,2025-05-27,,2025-05-23,,,2025-05-27
115986,BUG SUBTASK,Done,,,Equipe 4,2025-03-26,2025-04-24,,2025-04-06,,,2025-04-24
124503,TASK,Done,,,Equipe 1,2025-08-08,2025-09-02,,2025-08-18,,120,2025-09-02
109208,BUG SUBTASK,Done,,,Equipe 12,2025-03-10,2025-04-01,,2025-04-08,,,2025-04-01
115327,BUG,Done,EXCEEDED,MET,Equipe 2,2025-05-07,2025-05-17,,2025-06-03,,96,2025-05-17
101805,SUBTASK,Done,,,Equipe 1,2025-06-01,2025-06-14,,2025-06-13,,,2025-06-14
107664,EPIC,Done,,,Equipe 1,2025-10-05,2025-10-31,,2025-10-24,,,2025-10-31
101829,SUBTASK,Done,,,Equipe 1,2025-05-04,2025-05-17,,2025-05-16,,,2025-05-17
113703,INICIATIVE,Done,,,Equipe 2,2025-04-06,2025-04-30,,2025-04-29,,,2025-04-30
119638,SUBTASK,Done,,,Equipe 1,2025-09-24,2025-10-04,,2025-10-22,,,2025-10-04
112483,SUBTASK,Triage,,,Equipe 1,2025-04-08,,,2025-05-04,,,2025-04-08
103269,BUG SUBTASK,Done,,,Equipe 2,2025-09-07,2025-09-29,,2025-10-01,,,2025-09-29
121093,SUBTASK,Done,,,Equipe 2,2025-02-09,2025-03-04,,2025-03-07,2025-04-01,,2025-03-04
115228,TASK,Done,,,Equipe 7,2025-09-26,2025-10-17,,2025-10-09,,84,2025-10-17
120304,TASK,For Refinement,,,Equipe 2,2025-04-22,,,2025-05-18,,120,2025-04-22
102642,SUBTASK,Done,,,Equipe 3,2025-01-19,2025-02-07,,2025-02-07,,,2025-02-07
111489,EPIC,Done,,,Equipe 5,2025-10-02,2025-10-12,,2025-10-23,,,2025-10-12
107892,SUBTASK,Done,,,Equipe 1,2025-09-12,2025-10-05,,2025-10-02,2025-10-28,,2025-10-05
114819,SUBTASK,Done,,,Equipe 1,2025-02-26,2025-03-13,,2025-03-20,,,2025-03-13
107414,TASK,Done,,,Equipe 1,2025-03-10,2025-03-24,,2025-04-03,,56,2025-03-24
119752,BUG SUBTASK,Canceled,,,Equipe 2,2025-05-25,2025-06-17,,2025-06-08,,,2025-06-17
124853,SUBTASK,Done,,,Equipe 1,2025-03-13,2025-04-01,,2025-04-09,,,2025-04-01
124809,TASK,Done,,,Equipe 1,2025-02-28,2025-03-26,,2025-03-28,,68,2025-03-26
101612,BUG SUBTASK,Done,,,Equipe 1,2025-03-18,2025-04-05,,2025-04-10,,,2025-04-05
107878,SUBTASK,Canceled,,,Equipe 3,2025-08-25,2025-09-14,,2025-09-19,,,2025-09-14
121285,SUBTASK,Done,,,Equipe 1,2025-07-06,2025-08-02,,2025-07-22,,,2025-08-02
116659,SUBTASK,Done,,,Equipe 3,2025-05-05,2025-05-26,,2025-05-15,,,2025-05-26
110704,SUBTASK,Done,,,Equipe 1,2025-09-02,2025-09-24,,2025-09-29,,,2025-09-24
100480,SUBTASK,Done,,,Equipe 1,2025-03-24,2025-04-20,,2025-04-18,,,2025-04-20
109014,TASK,Done,,,Equipe 2,2025-06-01,2025-06-16,,2025-06-24,,52,2025-06-16
107220,BUG SUBTASK,Done,,,Equipe 3,2025-09-05,2025-09-26,,2025-10-03,,,2025-09-26
115474,EPIC,Done,,,Equipe 2,2025-04-12,2025-04-27,,2025-04-27,,,2025-04-27
120944,INICIATIVE,Done,,,Equipe 1,2025-02-26,2025-03-17,,2025-03-13,,,2025-03-17
119334,SUBTASK,Done,,,Equipe 1,2025-07-03,2025-07-27,,2025-07-27,,,2025-07-27
116570,SUBTASK,Done,,,Equipe 1,2025-10-06,2025-10-27,,2025-11-03,,,2025-10-27
114614,SUBTASK,Canceled,,,Equipe 10,2025-02-23,2025-03-21,,2025-03-21,,,2025-03-21
122441,TASK,Done,,,Equipe 5,2025-11-23,2025-12-07,,2025-12-23,,8,2025-12-07
102159,SUBTASK,Canceled,,,Equipe 2,2025-08-08,2025-09-01,,2025-08-19,,,2025-09-01
106150,EPIC,Done,,,Equipe 1,2025-04-12,2025-04-22,,2025-05-04,,,2025-04-22
110073,SUBTASK,Done,,,Equipe 2,2025-07-30,2025-08-14,,2025-08-24,,,2025-08-14
116088,TASK,Done,,,Equipe 1,2025-05-29,2025-06-26,,2025-06-20,,152,2025-06-26
121177,SUBTASK,Done,,,Equipe 2,2025-09-20,2025-10-10,,2025-10-04,,,2025-10-10
104080,SUBTASK,Done,,,Equipe 2,2025-08-15,2025-09-14,,2025-09-11,,,2025-09-14
118821,SUBTASK,Done,,,Equipe 1,2025-07-29,2025-08-16,,2025-08-21,,,2025-08-16
122448,BUG,Done,MET,MET,Equipe 1,2025-06-23,2025-07-19,,2025-07-05,,140,2025-07-19
104923,SUBTASK,Done,,,Equipe 1,2025-07-14,2025-08-05,,2025-07-27,,,2025-08-05
118691,SUBTASK,Done,,,Equipe 1,2025-09-29,2025-10-18,,2025-10-13,,,2025-10-18
119176,SUBTASK,Done,,,Equipe 1,2025-10-26,2025-11-13,,2025-11-10,,,2025-11-13
118195,SUBTASK,Done,,,Equipe 5,2025-10-13,2025-10-27,,2025-11-11,,,2025-10-27
110935,SUBTASK,Done,,,Equipe 1,2025-06-30,2025-07-25,,2025-07-14,,,2025-07-25
107690,BUG,Done,EXCEEDED,MET,Equipe 1,2025-08-28,2025-09-12,,2025-09-10,,76,2025-09-12
117280,BUG SUBTASK,Done,,,Equipe 1,2025-05-02,2025-05-15,,2025-05-30,,,2025-05-15
117296,SUBTASK,Done,,,Equipe 1,2025-08-28,2025-09-20,,2025-09-12,,,2025-09-20
109662,SUBTASK,Done,,,Equipe 2,2025-09-13,2025-10-07,,2025-10-06,,,2025-10-07
103676,SUBTASK,Done,,,Equipe 3,2025-05-05,2025-05-20,,2025-06-02,,,2025-05-20
101171,SUBTASK,Done,,,Equipe 1,2025-06-26,2025-07-16,,2025-07-14,,,2025-07-16
105859,SUBTASK,Done,,,Equipe 1,2025-08-11,2025-09-07,,2025-09-01,2025-09-12,,2025-09-07
106654,EPIC,Done,,,Equipe 1,2025-07-28,2025-08-09,,2025-08-18,,,2025-08-09
115362,SUBTASK,Done,,,Equipe 2,2025-06-18,2025-07-07,,2025-06-30,,,2025-07-07
118011,TASK,Done,,,Equipe 1,2025-07-31,2025-08-24,,2025-08-21,,136,2025-08-24
103806,BUG SUBTASK,Done,,,Equipe 1,2025-09-09,2025-09-27,,2025-10-02,,,2025-09-27
